appid,name,release_date,developer,genres,price
768310,Er-Spectro,2017-12-28,TheDreik,Action;Indie,0.79
768370,New Dawn,2018-09-10,e-visualsoft,Adventure;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access,14.99
768470,Battlemage VR,2019-01-02,Primeval Software,Action;Adventure;Indie;RPG;Early Access,11.39
768480,Chamber of the Sci-Mutant Priestess,2018-02-08,ERE Informatique;Infogrames,Action;Adventure;Strategy,3.99
768510,Apocalypse zombie Race,2018-03-02,hallunazigames,Action;Racing,0.79
768540,Dinosaurs Prehistoric Survivors,2018-05-18,Arcupion Art,Action;Adventure;Indie;RPG;Simulation;Early Access,10.29
768550,Zanshin,2018-01-30,Seven Wolves Studio,Violent;Gore;Action;Indie;Simulation;Sports;Early Access,4.79
768570,Uncanny Islands,2018-03-02,Qucheza,Action;Indie;Simulation;Early Access,6.19
768580,Witchball,2018-01-02,Stephen Lawrence Clark,Action;Indie;Racing;Sports,3.99
768590,BOX align,2018-03-01,Kasulo Game Studio,Casual;Indie,2.09
768640,Red Hot Ricochet,2018-03-06,Wyatt Yeong;Seth S. Scott,Action;Indie,7.19
768740,QuartoⒸ,2018-06-27,Games-Up,Strategy,5.19
768750,MonteCrypto: The Bitcoin Enigma,2018-02-20,Gem Rose Accent;Corentin Derbré,Adventure;Casual;Indie;Massively Multiplayer;Simulation,1.69
768770,IndustrialVR - Hoover Dam,2018-12-20,IndustrialVR LLC,Indie;Simulation,7.19
768800,Race,2018-01-09,RewindApp,Casual;Indie;Racing;Simulation,0.79
768820,Free Yourself - A Gravity Puzzle Game Starring YOU!,2017-12-29,Fire Tap Games,Casual;Indie,2.89
768840,FIRST STEAM GAME VHS - COLOR RETRO RACER : MILES CHALLENGE,2017-12-29,Bacq Stellan,Action;Casual;Free to Play;Indie;Racing,0.0
768880,Beach Rules,2018-01-04,Copperpick Studio,Casual;Indie,1.69
768990,X-Fire VR,2018-02-16,Zenz vR,Violent;Action;Indie;Early Access,11.39
769020,Ye Fenny - Revenge of the Evil Good Shepherd,2018-01-06,DPAD-FTW,Action;Adventure;Casual;Indie;Strategy,0.79
769030,Twine3D,2017-12-26,ijal Studio,Casual,0.79
769060,Dab on 'em Haterz,2018-01-16,Dmitry Petyakin;Aleksandr Eronin,Indie;Simulation,2.09
769080,The Little War,2017-12-27,Hexagons Studio,Action,4.79
769110,Barbarian Souls,2018-01-01,Fabio Cunha,Action;Adventure;Casual;Indie;Strategy;Early Access,9.29
769150,Casino Slot Machines,2017-12-26,Boogygames Studios,Adventure;Casual;Indie;Simulation;Sports,1.69
769160,Sol Galaxy Defender,2018-02-12,Quack Games,Action;Casual;Indie;Simulation;Early Access,2.99
769200,Click&Fight,2018-02-20,Bug-meister production,Action;Casual;Indie,0.79
769220,TRAFICO,2018-01-10,Lorenzo Games;Michael L. Fiorentino Gutierrez,Violent;Gore;Action;Indie,5.79
769320,Invasher,2019-01-25,Jomjak Tangnopakoon,Action;Casual;Indie,3.99
769330,BAE 2,2018-01-17,Riviysky,Casual;Indie,1.69
769340,Zomby Soldier,2018-01-22,Tero Lunkka,Action;Indie,0.79
769360,Harts,2018-01-05,Reglest5 Games,Violent;Gore;Adventure;Indie,1.69
769370,Dragon Boar and Lady Rabbit,2017-12-27,Classic Game Software,Adventure;Casual;Indie,2.09
769390,Xmas Zombie Rampage 2,2018-01-01,Chickenpig Software,Nudity;Violent;Gore;Action;Adventure;Indie,16.99
769410,Electromaze Tower Defense,2018-01-31,Baronnerie Games,Indie;Strategy,2.89
769420,JuVentures,2018-01-05,SpielmannSpiel,Casual;Indie;Early Access,3.99
769440,Beach Restaurant,2018-01-09,OnBlind,Casual;Indie;Simulation,0.79
769540,Beat Miner,2019-04-03,MZ Games,Action;Casual,3.99
769580,Kingdom of Blades,2018-02-23,Chesstar Studios,Action;Casual,7.19
769590,Play Cube with Uncle Billy,2018-02-23,bones;Uwen Peng,Nudity;Casual;Indie;Strategy,0.79
769630,紅蜘蛛外伝：暗戦,2018-05-19,studio wasp,Adventure,0.0
769640,Lordian: Karma,2018-05-29,oneIMMERS,Action;Strategy,9.29
769680,愛神餐館2,2017-12-29,Firedog Creative Company Limited,RPG;Simulation,27.79
769690,Reading Simulator,2017-12-29,Shoho Games,Indie;Simulation,0.79
769730,Awkward,2018-06-04,Snap Finger Click,Casual;Indie;Strategy,9.99
769840,Muddledash,2018-07-10,slampunks,Casual;Indie;Racing,4.79
769910,Flipped On,2018-01-10,Four Winged Studio,Casual;Indie;Simulation,0.79
769920,Odysseus Kosmos and his Robot Quest: Episode 1,2018-01-12,Pavel Kostin,Indie,0.0
769930,DwarVRs,2018-02-01,Beard Wizard;Coredump,Action;Strategy;Early Access,11.39
769940,Fantasy Defense,2018-03-29,UA Games,Indie;Strategy,0.0
769950,Panzer Strategy,2018-08-31,Starni Games,Indie;Strategy,23.79
769970,Bad Dream: Fever,2018-11-15,Desert Fox,Adventure;Indie,7.19
769980,Lock Her Up: The Trump Supremacy,2018-04-27,Three Guys Game Studio,Action;Indie,3.99
770020,Royal Tumble,2018-01-09,4ShawGames,Action;Casual;Indie;Simulation;Strategy,2.89
770050,Castle Clamber,2018-04-12,Trederia,Action;Indie,2.09
770070,Swords and Sandals 5 Redux: Maximus Edition,2018-01-09,Whiskeybarrel Studios,Adventure;RPG,3.99
770090,La Camila: A VR Story,2018-04-06,Jak Wilmot,Action;Adventure;Casual;Free to Play;Indie,0.0
770100,One Deck Dungeon,2018-05-18,Handelabra Games Inc.,Adventure;Indie;RPG;Strategy,7.19
770110,Twilight Path,2018-10-02,Charm Games,Adventure;Casual;Indie,11.39
770120,Yoltrund,2018-01-31,Michael Cox,Sexual Content;Violent;Gore;Adventure;Indie;RPG;Early Access,1.69
770160,Seishin - Virtual Rhythm,2018-02-20,Sean Reilly,Indie,0.79
770200,Squally,2018-11-06,Zachary Canann;Matt Bucci;Nathan Lewis,Action;Adventure;RPG;Strategy;Early Access,19.49
770240,PRO EVOLUTION SOCCER 2019,2018-08-29,Konami Digital Entertainment,Sports,24.99
770270,Warbot,2018-03-26,Shanghai Lusion Computer Software Co. Ltd.,Action;Early Access,14.49
770320,Zazmo Arcade Pack,2018-08-02,Donley Time Foundation,Action;Adventure;Casual;Indie,7.19
770350,PIXEL DRIFT,2018-02-04,azimut team,Casual;Indie;Racing,0.79
770360,Lowpoly Hero,2018-01-24,"Know Such Luck, LLC",Action;Adventure;Casual;Indie;RPG,3.99
770370,Adventures of Dragon,2018-12-20,Tuomo Laine,Adventure;Indie;RPG,3.99
770380,Army of Tentacles: (Not) A Cthulhu Dating Sim: Black GOAT of the Woods Edition,2018-01-04,Stegalosaurus Game Development,Action;Adventure;Indie;RPG,8.29
770400,Fairy of the treasures,2017-12-27,JustE A,Casual;Indie,0.79
770410,Path to Mnemosyne,2018-09-26,DevilishGames,Adventure;Indie,7.19
770440,Hangover,2018-01-09,Divertic,Adventure;Casual;Indie,1.69
770460,The Dummy Experiment,2018-01-19,Kai van Ommeren;Sedat Bilen;Niek Oosterbaan;Wesley Kroon;Martijn de Vree;Max Geraci;Plaisir Nzuzi;Kevin van Huit,Adventure;Free to Play;Indie,0.0
770500,Goblin Gearshop,2018-01-17,Minus2,Casual;Free to Play;Indie;Simulation,0.0
770510,Devil's Land,2018-01-26,Blaiz Entertainment,Action;Adventure,3.19
770520,Boomer Rampage,2018-01-01,Lunarhellgames,Action;Casual;Indie,0.79
770560,Overlook: Local multiplayer game - up to 16 players,2018-06-27,Gametroleum,Action;Casual;Indie,11.39
770600,Memento of Spring,2018-01-09,Bright Onion Studios,Casual;Indie,1.69
770630,Boo! Greedy Kid,2018-02-22,Flying Oak Games,Action;Indie,3.99
770660,Thetaball,2018-07-31,Tim Sheehan,Action;Indie;Simulation;Sports,7.19
770690,MIND TWINS - The Twisted Co-op Platformer,2018-01-19,DRUNKEN APES,Action;Casual;Indie,2.09
770740,Tap & Clapp,2018-06-29,hallunazigames,Casual;Indie;Strategy,0.79
770790,FormFish,2018-01-14,David CAYE,Action;Casual;Indie,0.79
770810,"Good Pizza, Great Pizza",2018-06-05,TapBlaze,Casual;Indie;Simulation;Early Access,10.99
770820,Factory Hiro,2018-01-24,Rad Zone,Action;Indie;Simulation,2.09
770830,Alien Revival - Episode 1 - Duty Calls,2018-07-20,4M Software,Action;Adventure;Indie,2.09
770850,DUNKYPUNG,2019-01-07,Nathan Meunier,Indie,5.19
770860,Annwn: the Otherworld,2019-04-14,Quantum Soup Studios,Indie;Strategy,11.39
770870,Queen's Tales: Sins of the Past Collector's Edition,2018-01-19,ERS G Studios,Adventure;Casual,7.19
770880,Love Story: The Beach Cottage,2018-01-17,Media Art,Adventure;Casual,5.19
770900,Off The Record: Liberty Stone Collector's Edition,2018-01-12,Eipix Entertainment,Adventure;Casual,7.19
770920,Haunted Legends: The Undertaker Collector's Edition,2018-01-10,ERS G Studios,Adventure;Casual,7.19
771010,Containment,2018-02-09,Finite Reflection Studios,Casual;Indie;Simulation;Strategy,1.69
771060,Iron League,2018-03-14,DEXINT GAMES,Action;Free to Play;Indie;Strategy;Early Access,0.0
771070,Infinos Gaiden,2018-01-19,Picorinne Soft,Action;Indie,8.29
771100,Talk to Saki,2018-01-19,Light,Casual;Simulation,1.69
771120,Rotator,2018-02-09,GraphXGames,Casual;Indie;Strategy,2.99
771130,Sad City 42,2017-12-28,Narko Games,Action;Adventure;Casual;Indie;RPG,1.69
771140,Gravity puzzles,2017-12-29,Dexion Games,Casual;Indie;Strategy,0.79
771240,YumeCore,2018-02-15,takayakata,Action,3.99
771250,Doodle God: Mighty Trio,2018-05-04,JoyBits Ltd.,Casual;Free to Play;Indie;Early Access,0.0
771310,Welcome to Light Fields,2018-03-14,Google,Casual;Free to Play,0.0
771340,Kansei,2018-09-14,sakevisual,Adventure;Indie,6.19
771350,Achievement Clicker 2018,2018-01-26,OfficialAndy,Casual;Indie;Simulation;Strategy,0.79
771370,Confederate Express,2018-04-10,Maksym Pashanin,Action;Indie;RPG,7.19
771380,Yousei,2018-09-14,sakevisual,Adventure;Indie,6.19
771400,ESCAPE FROM VOYNA:  Tactical FPS survival,2018-05-10,Dead Crow,Action;Indie;Simulation;Strategy,10.29
771410,You Will Never Get This Achievement,2018-01-10,Maximilian Ritters,Casual;Indie,0.79
771430,Evolva,2018-01-13,Computer Artworks,Action;Adventure;Strategy,7.19
771440,Stickman Safe and Destroy,2018-01-22,alexeibelih,Action;Casual;Indie;Racing;Simulation,0.79
771450,ERROR: Human Not Found,2018-01-12,CelleC Games,Adventure;Casual;Free to Play;Indie,0.0
771460,Stickman Race Draw,2018-01-13,EHTechnology,Action;Adventure;Racing,0.79
771470,Stage Fright,2018-02-01,Broan Games,Action;Indie,3.99
771500,The Intern,2018-02-15,Red13Indie,Action;Adventure;Casual;Indie;RPG;Simulation;Early Access,1.69
771530,Take That,2018-12-24,S.Y. GAMES,Action;Adventure;Casual;Indie;Early Access,2.09
771540,Banshee Force,2018-01-31,Sapphire Software Inc,Action;Indie;Early Access,7.19
771570,Zombie City,2018-01-16,Axe Studio,Violent;Gore;Action;Indie;RPG;Simulation;Strategy,2.89
771610,NeoBalls,2018-01-03,BJGameInd,Indie,0.79
771670,VR_PlayRoom,2018-01-11,WeVery,Action;Casual;Simulation;Sports,2.24
771680,Shield Impact,2018-08-29,Magitech Games,Action;Indie,2.09
771690,Fimbul,2019-02-28,Zaxis,Action;Adventure;Indie,14.99
771710,.T.E.S.T: Expected Behaviour — Sci-Fi 3D Puzzle Quest,2018-05-03,Veslo Games,Action;Adventure;Indie;Simulation,4.79
771810,The spy who shot me™,2019-01-29,Retro Army Limited,Action;Adventure;Indie,8.29
771820,Rookie Math Pro,2018-06-02,Futureantics Pty Ltd,Adventure;Casual;RPG;Strategy,3.99
771840,Royal Casino: Video Poker,2018-01-09,Bullid Games,Casual;Indie,2.1
771860,Jelly Escape,2018-04-19,WeRock,Action;Casual;Indie;Racing,2.09
771920,TOGETHER VR,2018-04-02,AURORA Games,Adventure;Casual;Indie;Simulation,10.29
771950,SUMETRICK,2018-01-26,Paleno Games,Casual;Indie,0.78
772060,Harvester of Dreams : Episode 1,2019-01-28,Christian Waadt,Adventure;Indie,2.89
772070,Harvest Seasons,2018-02-23,Bearded Bunnies,Casual;Free to Play;Indie;Simulation;Strategy,0.0
772080,Mind Portal,2018-01-12,Daniil Titner,Adventure;Casual;Indie,0.79
772090,Once upon a Dungeon,2018-01-19,Koto Games,Indie;RPG,3.99
772100,Dexterity,2018-01-24,Demian Till,Action;Indie;Simulation,2.89
772160,4 for the Money Demo,2018-01-17,Lost Marble,Action;Free to Play;Indie,0.0
772180,Cricket Club,2018-01-18,VersoVR,Casual;Indie;Simulation;Sports;Early Access,11.39
772200,Mortal Manor,2018-01-15,Dogless Head Games,Action;Adventure;Indie,5.19
772210,Committed: Mystery at Shady Pines - Premium Edition,2018-02-20,"Fugazo, Inc.",Adventure;Casual,6.19
772220,Arbiter,2018-06-05,Desperado Games,Action;Indie;Early Access,7.19
772230,跳跃2/LeapII,2018-06-21,ChiHeBang Studio,Action;Adventure;Indie;Racing;Early Access,2.89
772240,The Treasure Seekers of Lady Luck,2018-01-18,Choice of Games,Adventure;Indie;RPG,2.89
772270,Blocked and Loaded,2018-02-28,Chris Antoni,Action;Adventure;Indie;Massively Multiplayer;RPG,0.79
772290,Rainswept,2019-02-01,Frostwood Interactive,Adventure;Indie,9.29
772300,To the City of the Clouds,2018-01-18,Choice of Games,Adventure;Indie;RPG,3.99
772320,Yeti's Parole Officer,2018-01-18,Choice of Games,Adventure;Indie;RPG,2.09
772340,Showdown at Willow Creek,2018-01-18,Choice of Games,Adventure;Indie;RPG,2.89
772360,For Rent: Haunted House,2018-01-18,Choice of Games,Adventure;Indie;RPG,3.99
772420,COMPLEX a VR Puzzle Game,2018-01-08,Rock AK Games;Adem Kaya Rockyade,Casual;Indie;Simulation;Strategy,1.69
772430,Hero of the Kingdom III,2018-08-30,Lonely Troops,Adventure;Casual;Indie;RPG,7.19
772440,Sky Ball,2018-01-05,SPS,Casual;Indie;Strategy,2.09
772460,YangBo Adventure,2018-01-26,IM4A,Adventure;Casual;Free to Play;Indie;RPG,0.0
772470,8-in-1 IQ Scale Bundle,2018-01-05,ALEKSANDER CHEPAIKIN,Indie,11.39
772480,Super Inefficient Golf,2018-03-15,34BigThings srl,Casual;Indie;Sports,4.99
772500,Distortions,2018-03-02,Among Giants,Action;Adventure;Indie;RPG,15.49
772530,Crayola Scoot,2018-10-16,Climax Studios,Action;Casual;Racing;Simulation;Sports,15.49
772600,Fisherones,2018-01-18,Glass Bubble Software,Action,3.99
772610,Q-YO Blaster,2018-01-15,Team Robot Black Hat,Action;Adventure;Indie,2.89
772650,R.A.F.A.,2018-04-06,Cristian Villalba,Action;Adventure;Indie,0.79
772670,Beyond the Invisible: Darkness Came,2018-03-01,Graphium Studio,Adventure;Casual;Indie,3.99
772680,a Museum of Dubious Splendors,2018-03-06,Studio Oleomingus,Adventure;Casual;Free to Play;Indie,0.0
772700,MatchyGotchy,2018-01-31,"Silverware Games, Inc.",Casual;Indie;Simulation,0.0
772730,Angel Light The Elven Truce,2019-02-08,Carlos M Martinez,Action;Adventure;Indie;RPG;Early Access,6.19
772740,Bouncers,2018-05-01,Cersgame Studios,Casual;Indie;Racing,0.79
772750,Tobuscus Adventures: Wizards,2018-05-08,Game Mechanic Studios,Action;Adventure;RPG;Early Access,9.29
772990,Bird Watcher,2018-02-19,First Game Studio,Indie,1.69
773010,Hunahpu Quest. Mechanoid,2018-01-14,Rumata Lab,Adventure;Indie,0.79
773090,Lucid Dream,2018-10-08,Dali Games,Adventure;Indie,11.39
773120,Christmas Santa Troubles,2018-04-24,Unknown Indie Devs,Action;Adventure;Casual;Indie;Sports,0.79
773130,NYAN DESTROYER,2018-03-30,Khokhlov,Action;Casual;Indie,0.79
773150,Subscribe & Punch!,2018-10-31,Hashieve;IronEqual,Action;Casual;Indie,0.0
773170,Close the Window!,2018-01-02,Victor Corradi,Casual,0.79
773210,ControlMyJoystick,2018-01-11,Russ Beuker,Utilities,15.49
773230,The Evil Party,2018-01-08,Irvin Vaush,Action;Adventure;Indie,0.79
773240,Raceland,2018-01-05,Norven Games;Kaan Köse,Casual;Indie;Racing,0.79
773320,TcNo TimeKeeper,2018-01-15,Wesley Pyburn,Video Production,3.99
773330,Action Alien: Prelude,2018-02-26,Devdan Games,Action;Adventure;Casual;Indie,1.69
773360,Stinky Snake,2018-06-25,"DB Attic Studios, LLC",Action;Adventure;Casual;Indie,5.79
773390,Aim Trainer Pro,2018-01-25,DanD,Action;Indie;Simulation;Sports,2.89
773420,Panacea: Last Will,2018-01-22,Horrendous Games,Nudity;Violent;Indie,3.99
773430,Meow Motors,2018-11-02,ArtVostok,Casual;Indie;Racing,11.39
773440,Primal Pursuit,2019-02-28,Adrenasoft Studios,Casual;Indie;Racing,11.39
773490,谜桥 / RiddleBridge,2018-03-01,飞鹰互娱,Casual;Indie;Strategy,2.89
773510,The Hardest Thing,2018-01-17,ChillFun,Adventure;Casual;Indie;Strategy,2.89
773520,Refight:Burning Engine,2018-10-15,梵天游戏,Free to Play;Massively Multiplayer;Strategy;Early Access,0.0
773530,Magic Nations,2018-09-20,PrimeBit Games S.A.,Casual;Free to Play;Indie;Strategy,0.0
773540,Boss Crushers,2018-03-15,Space Horse,Action;Indie;Early Access,11.39
773570,Log Challenge,2018-01-04,CGPills,Action;Casual;Indie;Sports,6.19
773580,Game Dev Studio,2018-03-12,Roman Glebenkov,Casual;Indie;Simulation;Strategy,7.19
773590,Azusa RP Online,2019-01-30,Inutaishos,Indie;Massively Multiplayer;RPG;Strategy,14.49
773610,Hill Quest,2018-01-26,Multitool Studios,Action;Adventure;Indie,10.29
773620,Redemption: Tyranny of Daetorem,2018-02-12,ZaPain Games,Adventure;Indie;RPG,2.09
773640,Colony On Mars,2018-01-04,"Nikita ""Ghost_RUS""",Casual;Indie;Simulation;Strategy,1.69
773650,The first thrust of God,2018-01-03,Apillo,Adventure;Casual;Indie;Simulation;Strategy,5.19
773660,Cannon Fire,2019-03-19,Tian Jagodic,Action;Casual;Indie;Strategy,3.99
773670,Delete,2018-01-25,Pony,Casual;Indie,1.69
773710,Drifting Cloud,2018-04-27,Rowan Douglas,Action;Indie,1.49
773770,The Way of Kings: Escape the Shattered Plains,2018-03-02,Arcturus Studios Inc,Adventure,8.29
773870,Vector's Adventures,2018-06-01,Sol Bot Studios,Action;Adventure;Indie;Early Access,2.09
773910,The Short Story of a Drifting Labyrinth,2018-02-26,Light Label Entertainment,Action;Adventure;Indie;RPG;Strategy,3.99
773930,Coaster,2018-01-19,Monster Paw,Action;Casual;Simulation,3.99
773951,Freeman: Guerrilla Warfare,2018-02-01,KK Game Studio,Action;Indie;RPG;Strategy;Early Access,11.39
774051,Dream On The Moon,2018-02-20,Middle Eye,Action;Adventure;Casual;Indie;Sports;Early Access,3.99
774091,Ostalgie: The Berlin Wall,2018-03-25,Kremlingames,Indie;Simulation;Strategy,4.49
774121,Super Jet Juck,2018-11-22,Dnovel,Action;Adventure;Casual;Indie;Massively Multiplayer,5.79
774131,Nostradamus - The Four Horsemen of the Apocalypse,2018-02-12,Just Funny Games,Adventure,5.99
774141,MIAZMA or the Devil's Stone,2018-05-02,Private Moon Studios,Adventure,7.19
774161,Steampunker,2018-07-06,Telehorse,Adventure,5.19
774191,Car Puzzler,2018-01-25,Boris Zapotocky,Casual;Indie,4.49
774201,Heaven's Vault,2019-04-16,inkle Ltd,Adventure;Indie,19.99
774221,Nekomew's Potty Trouble,2018-01-11,Pikewin,Indie,2.89
774231,The Kremer Collection VR Museum,2018-06-26,Moyosa Media BV,Simulation;Education,7.19
774261,My Little Bomb,2018-01-05,"Nikita ""Ghost_RUS""",Casual;Indie;Simulation,0.79
774281,Achievement Lurker: We Give Up!,2018-01-24,Perverse Games,Adventure;Indie;RPG,1.69
774321,STARBO,2018-01-04,Diax Game,Action;Adventure;Indie,4.79
774331,ASH OF WAR™,2018-11-02,Two-Way Ltd.,Adventure;Indie,11.39
774351,Citystate,2018-02-22,Andy Sztark,Casual;Indie;Simulation;Strategy,11.9
774401,Scrap Attack VR,2018-01-18,VISR,Action;Casual;Indie,0.79
774411,Temple of Xiala,2018-02-15,Hannes Delbeke,Casual;Indie;Early Access,3.99
774421,Shinrin-yoku: Forest Meditation and Relaxation,2018-01-19,Hinge Digital,Casual;Free to Play;Indie;Simulation,0.0
774441,Island Time VR,2018-04-03,Flight School Studio,Casual;Indie;Simulation,11.39
774451,Among the Dead,2018-05-30,morojenoe's empire,Adventure;Casual,3.99
774461,The Jackbox Party Pack 5,2018-10-17,"Jackbox Games, Inc.",Casual,23.79
774501,VR Soccer '96,2018-01-19,Gremlin Interactive Ltd.,Sports,7.19
774511,Megadimension Neptunia VIIR | 新次元ゲイム ネプテューヌＶⅡＲ | 新次元遊戲 戰機少女ＶⅡＲ,2018-10-22,IDEA FACTORY;COMPILE HEART,Action;RPG,30.99
774531,Snail Trek - Chapter 4: The Final Fondue,2018-03-29,Phil Fortier,Adventure;Indie,0.79
774541,"Species: Artificial Life, Real Evolution",2018-09-28,Quasar,Simulation;Early Access,15.49
774551,Football Heroes Turbo,2018-09-06,Run Games,Action;RPG;Sports;Early Access,11.39
774561,Rym 9000,2018-01-15,Sonoshee,Action;Adventure;Indie,4.79
774711,The Best Of MagiCats,2018-03-22,Dreamz Studio,Adventure;Indie,8.99
774721,EF EVE™ - Volumetric Video Platform (VR & Desktop),2018-01-24,Experimental Foundation,Utilities,0.0
774731,Juventus VR,2018-04-20,Forge Reply S.r.l.,Utilities,0.0
774781,My Coloring Book: Professions,2018-01-10,For Kids,Casual;Indie,0.79
774811,YUMENIKKI -DREAM DIARY-,2018-02-22,KADOKAWA CORPORATION;Active Gaming Media Inc.,Action;Adventure;Indie,15.49
774831,Business clicker,2018-01-05,Dexion Games,Casual;Indie;Simulation,0.79
774861,Project Winter,2019-02-07,Other Ocean Interactive,Action;Adventure;Casual;Indie;Strategy;Early Access,15.49
774891,Fenix Box,2018-01-12,Green Lava Studios,Action;Indie,0.79
774901,Pure Football 2018,2018-01-17,PureFootball,Simulation;Sports;Early Access,11.39
774911,The Master,2018-01-29,Gem Rose Accent;Corentin Derbré,Adventure;Casual;Indie;Simulation,0.79
774921,JUMP STOP,2018-01-12,Dexion Games,Casual;Indie;Simulation,0.79
775200,Powerless,2018-01-19,Moonlight Studios,Violent;Gore;Action;Indie,0.79
775220,Crusaders of Light,2018-03-07,Hong Kong Netease Interactive Entertainment Limited,Violent;Adventure;Free to Play;Massively Multiplayer;RPG;Strategy,0.0
775270,They have HORNS,2018-02-14,Paul Piepenhagen,Violent;Gore;Action;Casual;Indie,2.09
775310,Blood of Patriots,2018-02-17,12 to 6 Studios LLC,Action;Casual;Indie,3.99
775320,Snow Fall,2018-01-17,EHTechnology,Action;Adventure;Indie,0.79
775430,Discovery Tour by Assassin’s Creed®: Ancient Egypt,2018-02-20,Ubisoft Montreal,Action;Adventure;RPG,12.49
775460,The Cryptkeepers of Hallowford,2017-12-22,Choice of Games,Adventure;Indie;RPG,4.79
775490,Super Steampunk Pinball 2D,2018-01-19,NCC Moore;Steve McRae,Action;Casual,1.69
775520,Animals Memory: Dinosaurs,2018-01-05,Laush Dmitriy Sergeevich,Casual;Indie,0.79
775530,Puzzlement,2018-02-01,Yunus Ayyildiz;Ozan Çelik,Casual;Indie;Simulation,1.69
775570,Deadly Blue,2018-03-27,Breading Games,Action;Indie,2.09
775690,Platform Golf,2018-01-02,Patrick Hofmann,Action;Casual;Indie;Sports,0.79
775720,Lozenge,2018-03-02,XiNFiNiTY Games,Casual;Indie,0.99
775730,Dialing,2018-03-02,XiNFiNiTY Games,Casual;Indie,0.99
775760,蜜汁女孩 Juice Girl,2019-04-12,TeamTOCH,Casual;Indie;RPG;Simulation,1.69
775790,Rampage Ragdoll,2018-01-09,ijal Studio,Action;Casual;Indie,0.79
775810,SCREW-NUT,2018-02-28,Riviysky,Casual;Indie,0.79
775820,Controllers Battery Indicator,2019-03-11,CWH Entertainment,Indie,1.69
775850,Piwall,2018-01-18,Norain Games.;JanduSoft S.L.,Casual;Free to Play;Indie;Simulation,0.0
775860,Midnightland,2018-01-19,Lorag Games,Sexual Content;Violent;Action;Indie;Early Access,7.19
775900,MotoGP™18,2018-06-07,Milestone S.r.l.,Racing;Simulation;Sports,39.99
775910,Animals Memory: Birds,2018-01-10,Laush Dmitriy Sergeevich,Casual;Indie,0.79
775940,Rise of Liberty,2018-01-24,Sandstorm Studios Inc.,Indie;Strategy;Early Access,5.79
775960,The Tower of Beatrice,2018-07-18,Fairy Forest,Adventure;Indie,4.79
776000,Choice of the Vampire,2018-02-09,Choice of Games,Adventure;Indie;RPG,3.99
776020,Choice of the Vampire: The Fall of Memphis,2018-02-09,Choice of Games,Adventure;Indie;RPG,3.99
776040,John Lazarus - Episode 1: Dead Man's Origin,2018-03-09,RainSoft,Nudity;Violent;Gore;Action;Adventure;Indie,7.19
776080,Dodge,2018-01-09,GabryGa,Casual;Indie,0.79
776100,One Night On The Road,2018-01-23,RaleachGamesStudio,Violent;Adventure,3.99
776160,Up and Down,2018-01-18,Konstantin Pilipaka,Indie,2.89
776190,Galactic Battles,2018-01-31,IndieLip;Dmitriy Uvarov,Action;Adventure;Indie,2.89
776290,Kamikazo VR,2018-01-12,Refugio3D,Action;Racing;Simulation,2.89
776320,Armada Skies,2018-01-31,Josh Tam Universe,Action;Casual;Indie,1.99
776340,Gay World,2018-01-18,"Nikita ""Ghost_RUS""",Sexual Content;Nudity;Casual;Indie;Simulation,0.79
776360,A Walk Along the Wall,2018-01-16,SCRAWL,Action;Indie,2.89
776370,Next 2,2018-02-01,Pirotexnik,Casual;Indie,0.79
776390,Outbreak in Space VR,2018-04-25,Black Poodle Entertainment,Action;Casual;Indie;Sports,2.09
776410,Sorcerer's Path,2018-03-05,Spencer Brown;Lisa Shackleford;Julian Beutel;Matt Dulemba;Justin Greenly,Action;Adventure,1.69
776430,STAR SAGA ONE - RISE OF THE DOMINATORS,2018-01-19,Grumpy Otis Games,Action;Early Access,0.79
776440,PROJECT VELOCITY,2018-02-22,Omnirift,Action;Indie,1.69
776450,hOSHIs Elektronauts,2018-01-14,hOSHI,Action;Casual;Indie;Racing;Early Access,0.79
776490,永遠消失的幻想鄉 ～ The Disappearing of Gensokyo,2018-01-11,MyACG Studio,Action;Adventure;Indie;RPG,8.29
776510,RICHCODE富豪密码,2018-08-15,万族游戏,Casual;Massively Multiplayer;Simulation;Strategy,4.79
776540,aMAZE Untouchable,2018-01-11,Blender Games,Casual;Indie,0.79
776550,Yuzi Lims: anime runner,2018-01-22,Snkl Studio,Adventure;Casual;Indie;Sports,0.79
776580,Abasralsa,2018-01-12,Green-eyed Taxi,Action;Adventure,0.79
776600,Witch Sword,2018-01-08,Li Changchun,Action;Adventure;Indie;RPG,2.09
776610,My Beastly Lovers,2018-02-10,Holy Potato Studios,Nudity;Adventure;Casual;Indie;RPG;Early Access,3.99
776670,Flying Bacon:Ukrainian Air Force,2018-01-12,CSM,Casual;Indie;Simulation,0.79
776720,Dungeon Gambit Boy,2018-03-21,Dosane Games,Action;Adventure;Casual;Indie,3.99
776740,Unveloped,2018-01-23,Lazy Gaming,Adventure;Casual;Indie,3.99
776780,Copierre,2018-01-23,Tiny Ghost Studios,RPG;Strategy,3.99
776790,Squirrel Sphere,2018-06-29,Sean Davy,Action;Indie,5.19
776820,Sit on bottle,2018-01-11,Hardcore Studio,Indie;Simulation,3.99
776830,"Tears - 9, 10",2018-01-31,Team D.T.R.,Adventure;Casual;Indie;Simulation,4.79
